date,store,item,sales
2024-12-11,1,1,101
2024-12-12,1,1,113
2024-12-13,1,1,108
2024-12-14,1,1,116
2024-12-15,1,1,130
2024-12-16,1,1,84
2024-12-17,1,1,92
2024-12-18,1,1,79
2024-12-19,1,1,120
2024-12-20,1,1,129
2024-12-21,1,1,145
2024-12-22,1,1,123
2024-12-23,1,1,82
2024-12-24,1,1,91
2024-12-25,1,1,95
2024-12-26,1,1,112
2024-12-27,1,1,94
2024-12-28,1,1,131
2024-12-29,1,1,136
2024-12-30,1,1,76
2024-12-31,1,1,110
2022-01-01,1,2,132
2022-01-02,1,2,111
2022-01-03,1,2,62
2022-01-04,1,2,83
2022-01-05,1,2,83
2022-01-06,1,2,75
2022-01-07,1,2,104
2022-01-08,1,2,99
2022-01-09,1,2,96
2022-01-10,1,2,64
2022-01-11,1,2,89
2022-01-12,1,2,79
2022-01-13,1,2,98
2022-01-14,1,2,99
2022-01-15,1,2,132
2022-01-16,1,2,97
2022-01-17,1,2,64
2022-01-18,1,2,73
2022-01-19,1,2,68
2022-01-20,1,2,92
2022-01-21,1,2,98
2022-01-22,1,2,118
2022-01-23,1,2,86
2022-01-24,1,2,86
2022-01-25,1,2,95
2022-01-26,1,2,81
2022-01-27,1,2,107
2022-01-28,1,2,93
2022-01-29,1,2,116
2022-01-30,1,2,122
2022-01-31,1,2,48
2022-02-01,1,2,94
2022-02-02,1,2,84
2022-02-03,1,2,94
2022-02-04,1,2,97
2022-02-05,1,2,117
2022-02-06,1,2,103
2022-02-07,1,2,68
2022-02-08,1,2,78
2022-02-09,1,2,85
2022-02-10,1,2,87
2022-02-11,1,2,104
2022-02-12,1,2,113
2022-02-13,1,2,104
2022-02-14,1,2,73
2022-02-15,1,2,97
2022-02-16,1,2,84
2022-02-17,1,2,91
2022-02-18,1,2,115
2022-02-19,1,2,109
2022-02-20,1,2,114
2022-02-21,1,2,67
2022-02-22,1,2,68
2022-02-23,1,2,71
2022-02-24,1,2,80
2022-02-25,1,2,100
2022-02-26,1,2,102
2022-02-27,1,2,117
2022-02-28,1,2,77
2022-03-01,1,2,101
2022-03-02,1,2,96
2022-03-03,1,2,85
2022-03-04,1,2,96
2022-03-05,1,2,114
2022-03-06,1,2,125
2022-03-07,1,2,71
2022-03-08,1,2,91
2022-03-09,1,2,88
2022-03-10,1,2,100
2022-03-11,1,2,109
2022-03-12,1,2,136
2022-03-13,1,2,113
2022-03-14,1,2,70
2022-03-15,1,2,113
2022-03-16,1,2,101
2022-03-17,1,2,91
2022-03-18,1,2,99
2022-03-19,1,2,111
2022-03-20,1,2,152
2022-03-21,1,2,55
2022-03-22,1,2,100
2022-03-23,1,2,96
2022-03-24,1,2,87
2022-03-25,1,2,114
2022-03-26,1,2,139
2022-03-27,1,2,106
2022-03-28,1,2,78
2022-03-29,1,2,78
2022-03-30,1,2,90
2022-03-31,1,2,98
2022-04-01,1,2,133
2022-04-02,1,2,125
2022-04-03,1,2,115
2022-04-04,1,2,65
2022-04-05,1,2,96
2022-04-06,1,2,93
2022-04-07,1,2,105
2022-04-08,1,2,102
2022-04-09,1,2,125
2022-04-10,1,2,95
2022-04-11,1,2,77
2022-04-12,1,2,69
2022-04-13,1,2,94
2022-04-14,1,2,95
2022-04-15,1,2,139
2022-04-16,1,2,112
2022-04-17,1,2,142
2022-04-18,1,2,74
2022-04-19,1,2,81
2022-04-20,1,2,84
2022-04-21,1,2,82
2022-04-22,1,2,107
2022-04-23,1,2,120
2022-04-24,1,2,112
2022-04-25,1,2,82
2022-04-26,1,2,82
2022-04-27,1,2,77
2022-04-28,1,2,81
2022-04-29,1,2,96
2022-04-30,1,2,123
2022-05-01,1,2,146
2022-05-02,1,2,75
2022-05-03,1,2,85
2022-05-04,1,2,76
2022-05-05,1,2,105
2022-05-06,1,2,111
2022-05-07,1,2,113
2022-05-08,1,2,95
2022-05-09,1,2,66
2022-05-10,1,2,78
2022-05-11,1,2,99
2022-05-12,1,2,74
2022-05-13,1,2,111
2022-05-14,1,2,115
2022-05-15,1,2,134
2022-05-16,1,2,74
2022-05-17,1,2,58
2022-05-18,1,2,84
2022-05-19,1,2,73
2022-05-20,1,2,97
2022-05-21,1,2,134
2022-05-22,1,2,126
2022-05-23,1,2,67
2022-05-24,1,2,65
2022-05-25,1,2,89
2022-05-26,1,2,105
2022-05-27,1,2,83
2022-05-28,1,2,127
2022-05-29,1,2,108
2022-05-30,1,2,58
2022-05-31,1,2,85
2022-06-01,1,2,110
2022-06-02,1,2,81
2022-06-03,1,2,82
2022-06-04,1,2,118
2022-06-05,1,2,101
2022-06-06,1,2,84
2022-06-07,1,2,82
2022-06-08,1,2,90
2022-06-09,1,2,88
2022-06-10,1,2,84
2022-06-11,1,2,128
2022-06-12,1,2,98
2022-06-13,1,2,74
2022-06-14,1,2,77
2022-06-15,1,2,102
2022-06-16,1,2,89
2022-06-17,1,2,108
2022-06-18,1,2,126
2022-06-19,1,2,114
2022-06-20,1,2,61
2022-06-21,1,2,75
2022-06-22,1,2,86
2022-06-23,1,2,96
2022-06-24,1,2,112
2022-06-25,1,2,102
2022-06-26,1,2,91
2022-06-27,1,2,60
2022-06-28,1,2,81
2022-06-29,1,2,76
2022-06-30,1,2,65
2022-07-01,1,2,113
2022-07-02,1,2,111
2022-07-03,1,2,108
2022-07-04,1,2,73
2022-07-05,1,2,71
2022-07-06,1,2,84
2022-07-07,1,2,86
2022-07-08,1,2,90
2022-07-09,1,2,133
2022-07-10,1,2,123
2022-07-11,1,2,69
2022-07-12,1,2,59
2022-07-13,1,2,75
2022-07-14,1,2,84
2022-07-15,1,2,120
2022-07-16,1,2,101
2022-07-17,1,2,117
2022-07-18,1,2,85
2022-07-19,1,2,72
2022-07-20,1,2,80
2022-07-21,1,2,84
2022-07-22,1,2,90
2022-07-23,1,2,109
2022-07-24,1,2,101
2022-07-25,1,2,73
2022-07-26,1,2,71
2022-07-27,1,2,76
2022-07-28,1,2,91
2022-07-29,1,2,92
2022-07-30,1,2,110
2022-07-31,1,2,102
2022-08-01,1,2,74
2022-08-02,1,2,67
2022-08-03,1,2,99
2022-08-04,1,2,81
2022-08-05,1,2,96
2022-08-06,1,2,93
2022-08-07,1,2,110
2022-08-08,1,2,63
2022-08-09,1,2,67
2022-08-10,1,2,88
2022-08-11,1,2,83
2022-08-12,1,2,109
2022-08-13,1,2,105
2022-08-14,1,2,95
2022-08-15,1,2,67
2022-08-16,1,2,78
2022-08-17,1,2,77
2022-08-18,1,2,86
2022-08-19,1,2,87
2022-08-20,1,2,91
2022-08-21,1,2,95
2022-08-22,1,2,68
2022-08-23,1,2,77
2022-08-24,1,2,78
2022-08-25,1,2,75
2022-08-26,1,2,105
2022-08-27,1,2,90
2022-08-28,1,2,99
2022-08-29,1,2,59
2022-08-30,1,2,78
2022-08-31,1,2,91
2022-09-01,1,2,96
2022-09-02,1,2,93
2022-09-03,1,2,108
2022-09-04,1,2,101
2022-09-05,1,2,49
2022-09-06,1,2,67
2022-09-07,1,2,79
2022-09-08,1,2,79
2022-09-09,1,2,83
2022-09-10,1,2,118
2022-09-11,1,2,93
2022-09-12,1,2,58
2022-09-13,1,2,83
2022-09-14,1,2,69
2022-09-15,1,2,88
2022-09-16,1,2,104
2022-09-17,1,2,116
2022-09-18,1,2,87
2022-09-19,1,2,70
2022-09-20,1,2,62
2022-09-21,1,2,65
2022-09-22,1,2,81
2022-09-23,1,2,71
2022-09-24,1,2,90
2022-09-25,1,2,93
2022-09-26,1,2,69
2022-09-27,1,2,66
2022-09-28,1,2,71
2022-09-29,1,2,89
2022-09-30,1,2,103
2022-10-01,1,2,129
2022-10-02,1,2,89
2022-10-03,1,2,75
2022-10-04,1,2,82
2022-10-05,1,2,85
2022-10-06,1,2,88
2022-10-07,1,2,96
2022-10-08,1,2,93
2022-10-09,1,2,107
2022-10-10,1,2,63
2022-10-11,1,2,73
2022-10-12,1,2,82
2022-10-13,1,2,83
2022-10-14,1,2,88
2022-10-15,1,2,115
2022-10-16,1,2,123
2022-10-17,1,2,66
2022-10-18,1,2,75
2022-10-19,1,2,67
2022-10-20,1,2,82
2022-10-21,1,2,100
2022-10-22,1,2,128
2022-10-23,1,2,110
2022-10-24,1,2,48
2022-10-25,1,2,74
2022-10-26,1,2,76
2022-10-27,1,2,73
2022-10-28,1,2,86
2022-10-29,1,2,120
2022-10-30,1,2,107
2022-10-31,1,2,63
2022-11-01,1,2,95
2022-11-02,1,2,92
2022-11-03,1,2,78
2022-11-04,1,2,93
2022-11-05,1,2,103
2022-11-06,1,2,105
2022-11-07,1,2,62
2022-11-08,1,2,78
2022-11-09,1,2,72
2022-11-10,1,2,78
2022-11-11,1,2,98
2022-11-12,1,2,120
2022-11-13,1,2,88
2022-11-14,1,2,65
2022-11-15,1,2,81
2022-11-16,1,2,90
2022-11-17,1,2,82
2022-11-18,1,2,110
2022-11-19,1,2,101
2022-11-20,1,2,100
2022-11-21,1,2,65
2022-11-22,1,2,69
2022-11-23,1,2,78
2022-11-24,1,2,97
2022-11-25,1,2,105
2022-11-26,1,2,120
2022-11-27,1,2,91
2022-11-28,1,2,84
2022-11-29,1,2,79
2022-11-30,1,2,73
2022-12-01,1,2,114
2022-12-02,1,2,85
2022-12-03,1,2,118
2022-12-04,1,2,123
2022-12-05,1,2,59
2022-12-06,1,2,69
2022-12-07,1,2,79
2022-12-08,1,2,94
2022-12-09,1,2,114
2022-12-10,1,2,122
2022-12-11,1,2,91
2022-12-12,1,2,82
2022-12-13,1,2,78
2022-12-14,1,2,92
2022-12-15,1,2,103
2022-12-16,1,2,99
2022-12-17,1,2,128
2022-12-18,1,2,105
2022-12-19,1,2,69
2022-12-20,1,2,92
2022-12-21,1,2,87
2022-12-22,1,2,77
2022-12-23,1,2,105
2022-12-24,1,2,134
2022-12-25,1,2,124
2022-12-26,1,2,72
2022-12-27,1,2,70
2022-12-28,1,2,93
2022-12-29,1,2,84
2022-12-30,1,2,116
2022-12-31,1,2,101
2023-01-01,1,2,138
2023-01-02,1,2,79
2023-01-03,1,2,90
2023-01-04,1,2,87
2023-01-05,1,2,101
2023-01-06,1,2,114
2023-01-07,1,2,124
2023-01-08,1,2,112
2023-01-09,1,2,87
2023-01-10,1,2,89
2023-01-11,1,2,111
2023-01-12,1,2,101
2023-01-13,1,2,106
2023-01-14,1,2,121
2023-01-15,1,2,157
2023-01-16,1,2,80
2023-01-17,1,2,75
2023-01-18,1,2,92
2023-01-19,1,2,107
2023-01-20,1,2,113
2023-01-21,1,2,123
2023-01-22,1,2,120
2023-01-23,1,2,69
2023-01-24,1,2,77
2023-01-25,1,2,97
2023-01-26,1,2,94
2023-01-27,1,2,100
2023-01-28,1,2,140
2023-01-29,1,2,121
2023-01-30,1,2,64
2023-01-31,1,2,81
2023-02-01,1,2,107
2023-02-02,1,2,99
2023-02-03,1,2,128
2023-02-04,1,2,129
2023-02-05,1,2,119
2023-02-06,1,2,89
2023-02-07,1,2,117
2023-02-08,1,2,101
2023-02-09,1,2,94
2023-02-10,1,2,138
2023-02-11,1,2,152
2023-02-12,1,2,118
2023-02-13,1,2,90
2023-02-14,1,2,111
2023-02-15,1,2,107
2023-02-16,1,2,92
2023-02-17,1,2,120
2023-02-18,1,2,119
2023-02-19,1,2,122
2023-02-20,1,2,75
2023-02-21,1,2,99
2023-02-22,1,2,94
2023-02-23,1,2,98
2023-02-24,1,2,100
2023-02-25,1,2,134
2023-02-26,1,2,139
2023-02-27,1,2,79
2023-02-28,1,2,102
2023-03-01,1,2,110
2023-03-02,1,2,115
2023-03-03,1,2,110
2023-03-04,1,2,141
2023-03-05,1,2,143
2023-03-06,1,2,80
2023-03-07,1,2,97
2023-03-08,1,2,107
2023-03-09,1,2,99
2023-03-10,1,2,124
2023-03-11,1,2,123
2023-03-12,1,2,125
2023-03-13,1,2,67
2023-03-14,1,2,102
2023-03-15,1,2,113
2023-03-16,1,2,109
2023-03-17,1,2,118
2023-03-18,1,2,136
2023-03-19,1,2,138
2023-03-20,1,2,95
2023-03-21,1,2,84
2023-03-22,1,2,105
2023-03-23,1,2,110
2023-03-24,1,2,133
2023-03-25,1,2,136
2023-03-26,1,2,122
2023-03-27,1,2,85
2023-03-28,1,2,96
2023-03-29,1,2,116
2023-03-30,1,2,108
2023-03-31,1,2,129
2023-04-01,1,2,201
2023-04-02,1,2,114
2023-04-03,1,2,93
2023-04-04,1,2,97
2023-04-05,1,2,85
2023-04-06,1,2,102
2023-04-07,1,2,108
2023-04-08,1,2,125
2023-04-09,1,2,133
2023-04-10,1,2,88
2023-04-11,1,2,96
2023-04-12,1,2,128
2023-04-13,1,2,104
2023-04-14,1,2,126
2023-04-15,1,2,164
2023-04-16,1,2,129
2023-04-17,1,2,81
2023-04-18,1,2,88
2023-04-19,1,2,103
2023-04-20,1,2,115
2023-04-21,1,2,127
2023-04-22,1,2,164
2023-04-23,1,2,141
2023-04-24,1,2,80
2023-04-25,1,2,107
2023-04-26,1,2,102
2023-04-27,1,2,91
2023-04-28,1,2,107
2023-04-29,1,2,135
2023-04-30,1,2,127
2023-05-01,1,2,98
2023-05-02,1,2,79
2023-05-03,1,2,124
2023-05-04,1,2,130
2023-05-05,1,2,126
2023-05-06,1,2,120
2023-05-07,1,2,127
2023-05-08,1,2,77
2023-05-09,1,2,87
2023-05-10,1,2,95
2023-05-11,1,2,107
2023-05-12,1,2,119
2023-05-13,1,2,135
2023-05-14,1,2,134
2023-05-15,1,2,92
2023-05-16,1,2,91
2023-05-17,1,2,100
2023-05-18,1,2,113
2023-05-19,1,2,127
2023-05-20,1,2,137
2023-05-21,1,2,116
2023-05-22,1,2,83
2023-05-23,1,2,84
2023-05-24,1,2,99
2023-05-25,1,2,104
2023-05-26,1,2,144
2023-05-27,1,2,127
2023-05-28,1,2,123
2023-05-29,1,2,80
2023-05-30,1,2,100
2023-05-31,1,2,113
2023-06-01,1,2,115
2023-06-02,1,2,124
2023-06-03,1,2,111
2023-06-04,1,2,114
2023-06-05,1,2,78
2023-06-06,1,2,81
2023-06-07,1,2,95
2023-06-08,1,2,103
2023-06-09,1,2,125
2023-06-10,1,2,129
2023-06-11,1,2,116
2023-06-12,1,2,75
2023-06-13,1,2,88
2023-06-14,1,2,109
2023-06-15,1,2,104
2023-06-16,1,2,107
2023-06-17,1,2,132
2023-06-18,1,2,109
2023-06-19,1,2,76
2023-06-20,1,2,87
2023-06-21,1,2,90
2023-06-22,1,2,101
2023-06-23,1,2,125
2023-06-24,1,2,121
2023-06-25,1,2,130
2023-06-26,1,2,79
2023-06-27,1,2,91
2023-06-28,1,2,87
2023-06-29,1,2,106
2023-06-30,1,2,100
2023-07-01,1,2,141
2023-07-02,1,2,120
2023-07-03,1,2,65
2023-07-04,1,2,87
2023-07-05,1,2,80
2023-07-06,1,2,95
2023-07-07,1,2,103
2023-07-08,1,2,116
2023-07-09,1,2,105
2023-07-10,1,2,76
2023-07-11,1,2,94
2023-07-12,1,2,93
2023-07-13,1,2,110
2023-07-14,1,2,90
2023-07-15,1,2,134
2023-07-16,1,2,99
2023-07-17,1,2,79
2023-07-18,1,2,86
2023-07-19,1,2,84
2023-07-20,1,2,78
2023-07-21,1,2,91
2023-07-22,1,2,125
2023-07-23,1,2,117
2023-07-24,1,2,76
2023-07-25,1,2,77
2023-07-26,1,2,89
2023-07-27,1,2,74
2023-07-28,1,2,84
2023-07-29,1,2,109
2023-07-30,1,2,119
2023-07-31,1,2,83
2023-08-01,1,2,98
2023-08-02,1,2,84
2023-08-03,1,2,87
2023-08-04,1,2,94
2023-08-05,1,2,111
2023-08-06,1,2,116
2023-08-07,1,2,64
2023-08-08,1,2,85
2023-08-09,1,2,102
2023-08-10,1,2,88
2023-08-11,1,2,95
2023-08-12,1,2,143
2023-08-13,1,2,107
2023-08-14,1,2,56
2023-08-15,1,2,102
2023-08-16,1,2,78
2023-08-17,1,2,78
2023-08-18,1,2,114
2023-08-19,1,2,120
2023-08-20,1,2,119
2023-08-21,1,2,88
2023-08-22,1,2,66
2023-08-23,1,2,88
2023-08-24,1,2,88
2023-08-25,1,2,96
2023-08-26,1,2,105
2023-08-27,1,2,101
2023-08-28,1,2,60
2023-08-29,1,2,83
2023-08-30,1,2,86
2023-08-31,1,2,87
2023-09-01,1,2,132
2023-09-02,1,2,119
2023-09-03,1,2,103
2023-09-04,1,2,65
2023-09-05,1,2,83
2023-09-06,1,2,91
2023-09-07,1,2,79
2023-09-08,1,2,99
2023-09-09,1,2,108
2023-09-10,1,2,121
2023-09-11,1,2,57
2023-09-12,1,2,85
2023-09-13,1,2,86
2023-09-14,1,2,93
2023-09-15,1,2,135
2023-09-16,1,2,106
2023-09-17,1,2,102
2023-09-18,1,2,76
2023-09-19,1,2,80
2023-09-20,1,2,73
2023-09-21,1,2,106
2023-09-22,1,2,100
2023-09-23,1,2,118
2023-09-24,1,2,97
2023-09-25,1,2,71
2023-09-26,1,2,91
2023-09-27,1,2,72
2023-09-28,1,2,90
2023-09-29,1,2,100
2023-09-30,1,2,111
2023-10-01,1,2,118
2023-10-02,1,2,68
2023-10-03,1,2,87
2023-10-04,1,2,77
2023-10-05,1,2,81
2023-10-06,1,2,89
2023-10-07,1,2,120
2023-10-08,1,2,84
2023-10-09,1,2,75
2023-10-10,1,2,76
2023-10-11,1,2,79
2023-10-12,1,2,97
2023-10-13,1,2,102
2023-10-14,1,2,109
2023-10-15,1,2,146
2023-10-16,1,2,59
2023-10-17,1,2,77
2023-10-18,1,2,80
2023-10-19,1,2,100
2023-10-20,1,2,96
2023-10-21,1,2,106
2023-10-22,1,2,110
2023-10-23,1,2,77
2023-10-24,1,2,80
2023-10-25,1,2,66
2023-10-26,1,2,90
2023-10-27,1,2,105
2023-10-28,1,2,126
2023-10-29,1,2,115
2023-10-30,1,2,60
2023-10-31,1,2,73
2023-11-01,1,2,108
2023-11-02,1,2,96
2023-11-03,1,2,104
2023-11-04,1,2,139
2023-11-05,1,2,106
2023-11-06,1,2,71
2023-11-07,1,2,63
2023-11-08,1,2,90
2023-11-09,1,2,71
2023-11-10,1,2,100
2023-11-11,1,2,128
2023-11-12,1,2,128
2023-11-13,1,2,68
2023-11-14,1,2,75
2023-11-15,1,2,96
2023-11-16,1,2,87
2023-11-17,1,2,112
2023-11-18,1,2,97
2023-11-19,1,2,104
2023-11-20,1,2,66
2023-11-21,1,2,73
2023-11-22,1,2,103
2023-11-23,1,2,97
2023-11-24,1,2,89
2023-11-25,1,2,138
2023-11-26,1,2,122
2023-11-27,1,2,84
2023-11-28,1,2,83
2023-11-29,1,2,101
2023-11-30,1,2,94
2023-12-01,1,2,133
2023-12-02,1,2,128
2023-12-03,1,2,125
2023-12-04,1,2,74
2023-12-05,1,2,82
2023-12-06,1,2,114
2023-12-07,1,2,121
2023-12-08,1,2,94
2023-12-09,1,2,122
2023-12-10,1,2,116
2023-12-11,1,2,80
2023-12-12,1,2,73
2023-12-13,1,2,94
2023-12-14,1,2,114
2023-12-15,1,2,134
2023-12-16,1,2,129
2023-12-17,1,2,117
2023-12-18,1,2,91
2023-12-19,1,2,108
2023-12-20,1,2,95
2023-12-21,1,2,99
2023-12-22,1,2,102
2023-12-23,1,2,126
2023-12-24,1,2,136
2023-12-25,1,2,82
2023-12-26,1,2,89
2023-12-27,1,2,99
2023-12-28,1,2,98
2023-12-29,1,2,113
2023-12-30,1,2,126
2023-12-31,1,2,110
2024-01-01,1,2,91
2024-01-02,1,2,105
2024-01-03,1,2,109
2024-01-04,1,2,103
2024-01-05,1,2,136
2024-01-06,1,2,145
2024-01-07,1,2,134
2024-01-08,1,2,80
2024-01-09,1,2,82
2024-01-10,1,2,112
2024-01-11,1,2,107
2024-01-12,1,2,108
2024-01-13,1,2,138
2024-01-14,1,2,144
2024-01-15,1,2,93
2024-01-16,1,2,99
2024-01-17,1,2,108
2024-01-18,1,2,96
2024-01-19,1,2,116
2024-01-20,1,2,159
2024-01-21,1,2,151
2024-01-22,1,2,69
2024-01-23,1,2,105
2024-01-24,1,2,116
2024-01-25,1,2,122
2024-01-26,1,2,118
2024-01-27,1,2,153
2024-01-28,1,2,139
2024-01-29,1,2,69
2024-01-30,1,2,109
2024-01-31,1,2,119
2024-02-01,1,2,135
2024-02-02,1,2,125
2024-02-03,1,2,137
2024-02-04,1,2,131
2024-02-05,1,2,69
2024-02-06,1,2,107
2024-02-07,1,2,93
2024-02-08,1,2,103
2024-02-09,1,2,148
2024-02-10,1,2,158
2024-02-11,1,2,151
2024-02-12,1,2,83
2024-02-13,1,2,86
2024-02-14,1,2,120
2024-02-15,1,2,134
2024-02-16,1,2,147
2024-02-17,1,2,155
2024-02-18,1,2,144
2024-02-19,1,2,83
2024-02-20,1,2,87
2024-02-21,1,2,95
2024-02-22,1,2,91
2024-02-23,1,2,142
2024-02-24,1,2,143
2024-02-25,1,2,143
2024-02-26,1,2,91
2024-02-27,1,2,104
2024-02-28,1,2,90
2024-02-29,1,2,119
2024-03-01,1,2,144
2024-03-02,1,2,149
2024-03-03,1,2,113
2024-03-04,1,2,83
2024-03-05,1,2,70
2024-03-06,1,2,81
2024-03-07,1,2,123
2024-03-08,1,2,150
2024-03-09,1,2,145
2024-03-10,1,2,170
2024-03-11,1,2,93
2024-03-12,1,2,97
2024-03-13,1,2,95
2024-03-14,1,2,109
2024-03-15,1,2,182
2024-03-16,1,2,148
2024-03-17,1,2,146
2024-03-18,1,2,83
2024-03-19,1,2,100
2024-03-20,1,2,110
2024-03-21,1,2,135
2024-03-22,1,2,165
2024-03-23,1,2,147
2024-03-24,1,2,137
2024-03-25,1,2,82
2024-03-26,1,2,97
2024-03-27,1,2,112
2024-03-28,1,2,96
2024-03-29,1,2,163
2024-03-30,1,2,133
2024-03-31,1,2,137
2024-04-01,1,2,112
2024-04-02,1,2,94
2024-04-03,1,2,112
2024-04-04,1,2,100
2024-04-05,1,2,138
2024-04-06,1,2,150
2024-04-07,1,2,133
2024-04-08,1,2,74
2024-04-09,1,2,108
2024-04-10,1,2,117
2024-04-11,1,2,136
2024-04-12,1,2,134
2024-04-13,1,2,141
2024-04-14,1,2,139
2024-04-15,1,2,127
2024-04-16,1,2,105
2024-04-17,1,2,115
2024-04-18,1,2,102
2024-04-19,1,2,123
2024-04-20,1,2,165
2024-04-21,1,2,160
2024-04-22,1,2,87
2024-04-23,1,2,116
2024-04-24,1,2,106
2024-04-25,1,2,117
2024-04-26,1,2,125
2024-04-27,1,2,163
2024-04-28,1,2,137
2024-04-29,1,2,109
2024-04-30,1,2,107
2024-05-01,1,2,130
2024-05-02,1,2,113
2024-05-03,1,2,117
2024-05-04,1,2,150
2024-05-05,1,2,144
2024-05-06,1,2,87
2024-05-07,1,2,109
2024-05-08,1,2,112
2024-05-09,1,2,139
2024-05-10,1,2,112
2024-05-11,1,2,152
2024-05-12,1,2,152
2024-05-13,1,2,102
2024-05-14,1,2,105
2024-05-15,1,2,128
2024-05-16,1,2,123
2024-05-17,1,2,140
2024-05-18,1,2,162
2024-05-19,1,2,143
2024-05-20,1,2,98
2024-05-21,1,2,105
2024-05-22,1,2,124
2024-05-23,1,2,125
2024-05-24,1,2,136
2024-05-25,1,2,167
2024-05-26,1,2,139
2024-05-27,1,2,85
2024-05-28,1,2,95
2024-05-29,1,2,133
2024-05-30,1,2,129
2024-05-31,1,2,147
2024-06-01,1,2,166
2024-06-02,1,2,119
2024-06-03,1,2,94
2024-06-04,1,2,112
2024-06-05,1,2,94
2024-06-06,1,2,106
2024-06-07,1,2,128
2024-06-08,1,2,154
2024-06-09,1,2,147
2024-06-10,1,2,81
2024-06-11,1,2,102
2024-06-12,1,2,116
2024-06-13,1,2,107
2024-06-14,1,2,136
2024-06-15,1,2,164
2024-06-16,1,2,127
2024-06-17,1,2,66
2024-06-18,1,2,93
2024-06-19,1,2,96
2024-06-20,1,2,109
2024-06-21,1,2,119
2024-06-22,1,2,142
2024-06-23,1,2,142
2024-06-24,1,2,97
2024-06-25,1,2,90
2024-06-26,1,2,105
2024-06-27,1,2,103
2024-06-28,1,2,124
2024-06-29,1,2,131
2024-06-30,1,2,157
2024-07-01,1,2,106
2024-07-02,1,2,92
2024-07-03,1,2,93
2024-07-04,1,2,107
2024-07-05,1,2,115
2024-07-06,1,2,144
2024-07-07,1,2,128
2024-07-08,1,2,92
2024-07-09,1,2,89
2024-07-10,1,2,119
2024-07-11,1,2,89
2024-07-12,1,2,118
2024-07-13,1,2,134
2024-07-14,1,2,119
2024-07-15,1,2,90
2024-07-16,1,2,90
2024-07-17,1,2,101
2024-07-18,1,2,87
2024-07-19,1,2,116
2024-07-20,1,2,134
2024-07-21,1,2,122
2024-07-22,1,2,67
2024-07-23,1,2,79
2024-07-24,1,2,90
2024-07-25,1,2,117
2024-07-26,1,2,105
2024-07-27,1,2,127
2024-07-28,1,2,149
2024-07-29,1,2,90
2024-07-30,1,2,92
2024-07-31,1,2,94
2024-08-01,1,2,141
2024-08-02,1,2,125
2024-08-03,1,2,128
2024-08-04,1,2,129
2024-08-05,1,2,86
2024-08-06,1,2,86
2024-08-07,1,2,116
2024-08-08,1,2,107
2024-08-09,1,2,130
2024-08-10,1,2,136
2024-08-11,1,2,131
2024-08-12,1,2,84
2024-08-13,1,2,108
2024-08-14,1,2,85
2024-08-15,1,2,125
2024-08-16,1,2,107
2024-08-17,1,2,122
2024-08-18,1,2,127
2024-08-19,1,2,83
2024-08-20,1,2,83
2024-08-21,1,2,93
2024-08-22,1,2,136
2024-08-23,1,2,130
2024-08-24,1,2,125
2024-08-25,1,2,117
2024-08-26,1,2,75
2024-08-27,1,2,86
2024-08-28,1,2,97
2024-08-29,1,2,129
2024-08-30,1,2,126
2024-08-31,1,2,134
2024-09-01,1,2,139
2024-09-02,1,2,84
2024-09-03,1,2,85
2024-09-04,1,2,79
2024-09-05,1,2,85
2024-09-06,1,2,108
2024-09-07,1,2,109
2024-09-08,1,2,132
2024-09-09,1,2,68
2024-09-10,1,2,80
2024-09-11,1,2,93
2024-09-12,1,2,93
2024-09-13,1,2,106
2024-09-14,1,2,133
2024-09-15,1,2,146
2024-09-16,1,2,70
2024-09-17,1,2,92
2024-09-18,1,2,95
2024-09-19,1,2,118
2024-09-20,1,2,129
2024-09-21,1,2,115
2024-09-22,1,2,111
2024-09-23,1,2,74
2024-09-24,1,2,80
2024-09-25,1,2,89
2024-09-26,1,2,93
2024-09-27,1,2,102
2024-09-28,1,2,134
2024-09-29,1,2,126
2024-09-30,1,2,72
2024-10-01,1,2,93
2024-10-02,1,2,92
2024-10-03,1,2,91
2024-10-04,1,2,119
2024-10-05,1,2,140
2024-10-06,1,2,127
2024-10-07,1,2,80
2024-10-08,1,2,90
2024-10-09,1,2,90
2024-10-10,1,2,120
2024-10-11,1,2,101
2024-10-12,1,2,135
2024-10-13,1,2,106
2024-10-14,1,2,84
2024-10-15,1,2,99
2024-10-16,1,2,109
2024-10-17,1,2,80
2024-10-18,1,2,123
2024-10-19,1,2,133
2024-10-20,1,2,108
2024-10-21,1,2,81
2024-10-22,1,2,81
2024-10-23,1,2,86
2024-10-24,1,2,123
2024-10-25,1,2,112
2024-10-26,1,2,144
2024-10-27,1,2,131
2024-10-28,1,2,75
2024-10-29,1,2,104
2024-10-30,1,2,94
2024-10-31,1,2,112
2024-11-01,1,2,135
2024-11-02,1,2,124
2024-11-03,1,2,122
2024-11-04,1,2,65
2024-11-05,1,2,79
2024-11-06,1,2,100
2024-11-07,1,2,112
2024-11-08,1,2,107
2024-11-09,1,2,141
2024-11-10,1,2,125
2024-11-11,1,2,68
2024-11-12,1,2,88
2024-11-13,1,2,130
2024-11-14,1,2,101
2024-11-15,1,2,141
2024-11-16,1,2,139
2024-11-17,1,2,131
2024-11-18,1,2,82
2024-11-19,1,2,93
2024-11-20,1,2,104
